"Rec..","Date","Time","Temperature.degC.","Pressure.psi.","day","month","year","DOY"
3674,2023-04-27,"8:23:49",6.38,0.096,27,4,2023,117
3675,2023-04-27,"8:28:49",6.44,0.095,27,4,2023,117
3676,2023-04-27,"8:33:49",6.44,0.096,27,4,2023,117
3677,2023-04-27,"8:38:49",6.38,0.096,27,4,2023,117
3678,2023-04-27,"8:43:49",6.44,0.096,27,4,2023,117
3679,2023-04-27,"8:48:49",6.44,0.096,27,4,2023,117
3680,2023-04-27,"8:53:49",6.44,0.096,27,4,2023,117
3681,2023-04-27,"8:58:49",6.44,0.095,27,4,2023,117
3682,2023-04-27,"9:03:49",6.44,0.095,27,4,2023,117
3683,2023-04-27,"9:08:49",6.44,0.096,27,4,2023,117
3684,2023-04-27,"9:13:49",6.44,0.095,27,4,2023,117
3685,2023-04-27,"9:18:49",6.44,0.096,27,4,2023,117
3686,2023-04-27,"9:23:49",6.44,0.096,27,4,2023,117
3687,2023-04-27,"9:28:49",6.44,0.095,27,4,2023,117
3688,2023-04-27,"9:33:49",6.44,0.096,27,4,2023,117
3689,2023-04-27,"9:38:49",6.5,0.095,27,4,2023,117
3690,2023-04-27,"9:43:49",6.5,0.096,27,4,2023,117
3691,2023-04-27,"9:48:49",6.5,0.095,27,4,2023,117
3692,2023-04-27,"9:53:49",6.5,0.095,27,4,2023,117
3693,2023-04-27,"9:58:49",6.56,0.095,27,4,2023,117
3694,2023-04-27,"10:03:49",6.56,0.095,27,4,2023,117
3695,2023-04-27,"10:08:49",6.56,0.095,27,4,2023,117
3696,2023-04-27,"10:13:49",6.56,0.095,27,4,2023,117
3697,2023-04-27,"10:18:49",6.56,0.095,27,4,2023,117
3698,2023-04-27,"10:23:49",6.56,0.095,27,4,2023,117
3699,2023-04-27,"10:28:49",6.56,0.095,27,4,2023,117
3700,2023-04-27,"10:33:49",6.63,0.095,27,4,2023,117
3701,2023-04-27,"10:38:49",6.63,0.095,27,4,2023,117
3702,2023-04-27,"10:43:49",6.69,0.095,27,4,2023,117
3703,2023-04-27,"10:48:49",6.69,0.095,27,4,2023,117
3704,2023-04-27,"10:53:49",6.69,0.095,27,4,2023,117
3705,2023-04-27,"10:58:49",6.75,0.095,27,4,2023,117
3706,2023-04-27,"11:03:49",6.75,0.095,27,4,2023,117
3707,2023-04-27,"11:08:49",6.81,0.095,27,4,2023,117
3708,2023-04-27,"11:13:49",6.81,0.095,27,4,2023,117
3709,2023-04-27,"11:18:49",6.88,0.095,27,4,2023,117
3710,2023-04-27,"11:23:49",6.88,0.095,27,4,2023,117
3711,2023-04-27,"11:28:49",6.88,0.095,27,4,2023,117
3712,2023-04-27,"11:33:49",6.88,0.095,27,4,2023,117
3713,2023-04-27,"11:38:49",6.88,0.095,27,4,2023,117
3714,2023-04-27,"11:43:49",6.88,0.095,27,4,2023,117
3715,2023-04-27,"11:48:49",6.88,0.095,27,4,2023,117
3716,2023-04-27,"11:53:49",6.88,0.095,27,4,2023,117
3717,2023-04-27,"11:58:49",6.94,0.095,27,4,2023,117
3718,2023-04-27,"12:03:49",7,0.095,27,4,2023,117
3719,2023-04-27,"12:08:49",7,0.095,27,4,2023,117
3720,2023-04-27,"12:13:49",7.06,0.095,27,4,2023,117
3721,2023-04-27,"12:18:49",7.06,0.094,27,4,2023,117
3722,2023-04-27,"12:23:49",7.06,0.094,27,4,2023,117
3723,2023-04-27,"12:28:49",7.13,0.094,27,4,2023,117
3724,2023-04-27,"12:33:49",7.13,0.094,27,4,2023,117
3725,2023-04-27,"12:38:49",7.13,0.094,27,4,2023,117
3726,2023-04-27,"12:43:49",7.13,0.094,27,4,2023,117
3727,2023-04-27,"12:48:49",7.13,0.094,27,4,2023,117
3728,2023-04-27,"12:53:49",7.13,0.095,27,4,2023,117
3729,2023-04-27,"12:58:49",7.13,0.095,27,4,2023,117
3730,2023-04-27,"13:03:49",7.13,0.095,27,4,2023,117
3731,2023-04-27,"13:08:49",7.19,0.094,27,4,2023,117
3732,2023-04-27,"13:13:49",7.19,0.094,27,4,2023,117
3733,2023-04-27,"13:18:49",7.19,0.094,27,4,2023,117
3734,2023-04-27,"13:23:49",7.19,0.094,27,4,2023,117
3735,2023-04-27,"13:28:49",7.25,0.094,27,4,2023,117
3736,2023-04-27,"13:33:49",7.25,0.094,27,4,2023,117
3737,2023-04-27,"13:38:49",7.25,0.094,27,4,2023,117
3738,2023-04-27,"13:43:49",7.25,0.094,27,4,2023,117
3739,2023-04-27,"13:48:49",7.25,0.094,27,4,2023,117
3740,2023-04-27,"13:53:49",7.31,0.094,27,4,2023,117
3741,2023-04-27,"13:58:49",7.31,0.094,27,4,2023,117
3742,2023-04-27,"14:03:49",7.38,0.094,27,4,2023,117
3743,2023-04-27,"14:08:49",7.38,0.094,27,4,2023,117
3744,2023-04-27,"14:13:49",7.38,0.094,27,4,2023,117
3745,2023-04-27,"14:18:49",7.44,0.094,27,4,2023,117
3746,2023-04-27,"14:23:49",7.44,0.094,27,4,2023,117
3747,2023-04-27,"14:28:49",7.44,0.094,27,4,2023,117
3748,2023-04-27,"14:33:49",7.5,0.094,27,4,2023,117
3749,2023-04-27,"14:38:49",7.5,0.093,27,4,2023,117
3750,2023-04-27,"14:43:49",7.5,0.094,27,4,2023,117
3751,2023-04-27,"14:48:49",7.5,0.094,27,4,2023,117
3752,2023-04-27,"14:53:49",7.5,0.093,27,4,2023,117
3753,2023-04-27,"14:58:49",7.5,0.093,27,4,2023,117
3754,2023-04-27,"15:03:49",7.5,0.094,27,4,2023,117
3755,2023-04-27,"15:08:49",7.56,0.093,27,4,2023,117
3756,2023-04-27,"15:13:49",7.56,0.093,27,4,2023,117
3757,2023-04-27,"15:18:49",7.56,0.093,27,4,2023,117
3758,2023-04-27,"15:23:49",7.56,0.093,27,4,2023,117
3759,2023-04-27,"15:28:49",7.63,0.093,27,4,2023,117
3760,2023-04-27,"15:33:49",7.56,0.093,27,4,2023,117
3761,2023-04-27,"15:38:49",7.63,0.093,27,4,2023,117
3762,2023-04-27,"15:43:49",7.56,0.093,27,4,2023,117
3763,2023-04-27,"15:48:49",7.63,0.093,27,4,2023,117
3764,2023-04-27,"15:53:49",7.63,0.093,27,4,2023,117
3765,2023-04-27,"15:58:49",7.63,0.093,27,4,2023,117
3766,2023-04-27,"16:03:49",7.63,0.093,27,4,2023,117
3767,2023-04-27,"16:08:49",7.63,0.093,27,4,2023,117
3768,2023-04-27,"16:13:49",7.63,0.093,27,4,2023,117
3769,2023-04-27,"16:18:49",7.63,0.093,27,4,2023,117
3770,2023-04-27,"16:23:49",7.63,0.093,27,4,2023,117
3771,2023-04-27,"16:28:49",7.63,0.092,27,4,2023,117
3772,2023-04-27,"16:33:49",7.63,0.093,27,4,2023,117
3773,2023-04-27,"16:38:49",7.63,0.092,27,4,2023,117
3774,2023-04-27,"16:43:49",7.63,0.092,27,4,2023,117
3775,2023-04-27,"16:48:49",7.63,0.093,27,4,2023,117
3776,2023-04-27,"16:53:49",7.63,0.092,27,4,2023,117
3777,2023-04-27,"16:58:49",7.63,0.093,27,4,2023,117
3778,2023-04-27,"17:03:49",7.63,0.093,27,4,2023,117
3779,2023-04-27,"17:08:49",7.63,0.092,27,4,2023,117
3780,2023-04-27,"17:13:49",7.63,0.092,27,4,2023,117
3781,2023-04-27,"17:18:49",7.63,0.092,27,4,2023,117
3782,2023-04-27,"17:23:49",7.56,0.092,27,4,2023,117
3783,2023-04-27,"17:28:49",7.63,0.092,27,4,2023,117
3784,2023-04-27,"17:33:49",7.63,0.092,27,4,2023,117
3785,2023-04-27,"17:38:49",7.63,0.092,27,4,2023,117
3786,2023-04-27,"17:43:49",7.63,0.092,27,4,2023,117
3787,2023-04-27,"17:48:49",7.63,0.092,27,4,2023,117
3788,2023-04-27,"17:53:49",7.63,0.092,27,4,2023,117
3789,2023-04-27,"17:58:49",7.63,0.092,27,4,2023,117
3790,2023-04-27,"18:03:49",7.56,0.092,27,4,2023,117
3791,2023-04-27,"18:08:49",7.56,0.092,27,4,2023,117
3792,2023-04-27,"18:13:49",7.56,0.092,27,4,2023,117
3793,2023-04-27,"18:18:49",7.56,0.092,27,4,2023,117
3794,2023-04-27,"18:23:49",7.56,0.092,27,4,2023,117
3795,2023-04-27,"18:28:49",7.56,0.092,27,4,2023,117
3796,2023-04-27,"18:33:49",7.56,0.092,27,4,2023,117
3797,2023-04-27,"18:38:49",7.56,0.092,27,4,2023,117
3798,2023-04-27,"18:43:49",7.56,0.092,27,4,2023,117
3799,2023-04-27,"18:48:49",7.56,0.092,27,4,2023,117
3800,2023-04-27,"18:53:49",7.56,0.091,27,4,2023,117
3801,2023-04-27,"18:58:49",7.56,0.091,27,4,2023,117
3802,2023-04-27,"19:03:49",7.56,0.091,27,4,2023,117
3803,2023-04-27,"19:08:49",7.56,0.092,27,4,2023,117
3804,2023-04-27,"19:13:49",7.5,0.091,27,4,2023,117
3805,2023-04-27,"19:18:49",7.5,0.091,27,4,2023,117
3806,2023-04-27,"19:23:49",7.5,0.091,27,4,2023,117
3807,2023-04-27,"19:28:49",7.5,0.091,27,4,2023,117
3808,2023-04-27,"19:33:49",7.5,0.091,27,4,2023,117
3809,2023-04-27,"19:38:49",7.5,0.091,27,4,2023,117
3810,2023-04-27,"19:43:49",7.5,0.091,27,4,2023,117
3811,2023-04-27,"19:48:49",7.5,0.091,27,4,2023,117
3812,2023-04-27,"19:53:49",7.5,0.091,27,4,2023,117
3813,2023-04-27,"19:58:49",7.5,0.091,27,4,2023,117
3814,2023-04-27,"20:03:49",7.5,0.091,27,4,2023,117
3815,2023-04-27,"20:08:49",7.5,0.091,27,4,2023,117
3816,2023-04-27,"20:13:49",7.44,0.091,27,4,2023,117
3817,2023-04-27,"20:18:49",7.44,0.091,27,4,2023,117
3818,2023-04-27,"20:23:49",7.44,0.091,27,4,2023,117
3819,2023-04-27,"20:28:49",7.44,0.091,27,4,2023,117
3820,2023-04-27,"20:33:49",7.44,0.091,27,4,2023,117
3821,2023-04-27,"20:38:49",7.44,0.091,27,4,2023,117
3822,2023-04-27,"20:43:49",7.38,0.091,27,4,2023,117
3823,2023-04-27,"20:48:49",7.38,0.091,27,4,2023,117
3824,2023-04-27,"20:53:49",7.38,0.091,27,4,2023,117
3825,2023-04-27,"20:58:49",7.38,0.091,27,4,2023,117
3826,2023-04-27,"21:03:49",7.38,0.091,27,4,2023,117
3827,2023-04-27,"21:08:49",7.38,0.091,27,4,2023,117
3828,2023-04-27,"21:13:49",7.38,0.091,27,4,2023,117
3829,2023-04-27,"21:18:49",7.31,0.091,27,4,2023,117
3830,2023-04-27,"21:23:49",7.31,0.091,27,4,2023,117
3831,2023-04-27,"21:28:49",7.31,0.091,27,4,2023,117
3832,2023-04-27,"21:33:49",7.31,0.091,27,4,2023,117
3833,2023-04-27,"21:38:49",7.31,0.091,27,4,2023,117
3834,2023-04-27,"21:43:49",7.31,0.091,27,4,2023,117
3835,2023-04-27,"21:48:49",7.31,0.091,27,4,2023,117
3836,2023-04-27,"21:53:49",7.31,0.09,27,4,2023,117
3837,2023-04-27,"21:58:49",7.31,0.091,27,4,2023,117
3838,2023-04-27,"22:03:49",7.31,0.091,27,4,2023,117
3839,2023-04-27,"22:08:49",7.25,0.091,27,4,2023,117
3840,2023-04-27,"22:13:49",7.25,0.09,27,4,2023,117
3841,2023-04-27,"22:18:49",7.25,0.091,27,4,2023,117
3842,2023-04-27,"22:23:49",7.25,0.09,27,4,2023,117
3843,2023-04-27,"22:28:49",7.25,0.09,27,4,2023,117
3844,2023-04-27,"22:33:49",7.25,0.091,27,4,2023,117
3845,2023-04-27,"22:38:49",7.25,0.09,27,4,2023,117
3846,2023-04-27,"22:43:49",7.25,0.091,27,4,2023,117
3847,2023-04-27,"22:48:49",7.25,0.091,27,4,2023,117
3848,2023-04-27,"22:53:49",7.25,0.091,27,4,2023,117
3849,2023-04-27,"22:58:49",7.25,0.09,27,4,2023,117
3850,2023-04-27,"23:03:49",7.19,0.09,27,4,2023,117
3851,2023-04-27,"23:08:49",7.19,0.09,27,4,2023,117
3852,2023-04-27,"23:13:49",7.19,0.09,27,4,2023,117
3853,2023-04-27,"23:18:49",7.19,0.091,27,4,2023,117
3854,2023-04-27,"23:23:49",7.19,0.09,27,4,2023,117
3855,2023-04-27,"23:28:49",7.19,0.091,27,4,2023,117
3856,2023-04-27,"23:33:49",7.19,0.09,27,4,2023,117
3857,2023-04-27,"23:38:49",7.19,0.09,27,4,2023,117
3858,2023-04-27,"23:43:49",7.13,0.09,27,4,2023,117
3859,2023-04-27,"23:48:49",7.19,0.09,27,4,2023,117
3860,2023-04-27,"23:53:49",7.19,0.091,27,4,2023,117
3861,2023-04-27,"23:58:49",7.19,0.09,27,4,2023,117
3862,2023-04-28,"0:03:49",7.19,0.09,28,4,2023,118
3863,2023-04-28,"0:08:49",7.19,0.09,28,4,2023,118
3864,2023-04-28,"0:13:49",7.13,0.09,28,4,2023,118
3865,2023-04-28,"0:18:49",7.19,0.09,28,4,2023,118
3866,2023-04-28,"0:23:49",7.13,0.09,28,4,2023,118
3867,2023-04-28,"0:28:49",7.13,0.09,28,4,2023,118
3868,2023-04-28,"0:33:49",7.13,0.09,28,4,2023,118
3869,2023-04-28,"0:38:49",7.13,0.091,28,4,2023,118
3870,2023-04-28,"0:43:49",7.13,0.09,28,4,2023,118
3871,2023-04-28,"0:48:49",7.13,0.09,28,4,2023,118
3872,2023-04-28,"0:53:49",7.13,0.09,28,4,2023,118
3873,2023-04-28,"0:58:49",7.13,0.09,28,4,2023,118
3874,2023-04-28,"1:03:49",7.13,0.09,28,4,2023,118
3875,2023-04-28,"1:08:49",7.13,0.09,28,4,2023,118
3876,2023-04-28,"1:13:49",7.13,0.09,28,4,2023,118
3877,2023-04-28,"1:18:49",7.13,0.09,28,4,2023,118
3878,2023-04-28,"1:23:49",7.13,0.09,28,4,2023,118
3879,2023-04-28,"1:28:49",7.13,0.09,28,4,2023,118
3880,2023-04-28,"1:33:49",7.06,0.09,28,4,2023,118
3881,2023-04-28,"1:38:49",7.06,0.09,28,4,2023,118
3882,2023-04-28,"1:43:49",7.06,0.09,28,4,2023,118
3883,2023-04-28,"1:48:49",7.13,0.09,28,4,2023,118
3884,2023-04-28,"1:53:49",7.06,0.09,28,4,2023,118
3885,2023-04-28,"1:58:49",7.06,0.09,28,4,2023,118
3886,2023-04-28,"2:03:49",7.13,0.09,28,4,2023,118
3887,2023-04-28,"2:08:49",7.06,0.09,28,4,2023,118
3888,2023-04-28,"2:13:49",7.06,0.09,28,4,2023,118
3889,2023-04-28,"2:18:49",7.06,0.09,28,4,2023,118
3890,2023-04-28,"2:23:49",7.06,0.09,28,4,2023,118
3891,2023-04-28,"2:28:49",7.06,0.09,28,4,2023,118
3892,2023-04-28,"2:33:49",7.06,0.09,28,4,2023,118
3893,2023-04-28,"2:38:49",7.06,0.09,28,4,2023,118
3894,2023-04-28,"2:43:49",7.06,0.09,28,4,2023,118
3895,2023-04-28,"2:48:49",7.06,0.09,28,4,2023,118
3896,2023-04-28,"2:53:49",7.06,0.09,28,4,2023,118
3897,2023-04-28,"2:58:49",7.06,0.09,28,4,2023,118
3898,2023-04-28,"3:03:49",7.06,0.09,28,4,2023,118
3899,2023-04-28,"3:08:49",7.06,0.09,28,4,2023,118
3900,2023-04-28,"3:13:49",7.06,0.09,28,4,2023,118
3901,2023-04-28,"3:18:49",7.06,0.09,28,4,2023,118
3902,2023-04-28,"3:23:49",7.06,0.09,28,4,2023,118
3903,2023-04-28,"3:28:49",7.06,0.09,28,4,2023,118
3904,2023-04-28,"3:33:49",7.06,0.09,28,4,2023,118
3905,2023-04-28,"3:38:49",7.06,0.09,28,4,2023,118
3906,2023-04-28,"3:43:49",7.06,0.09,28,4,2023,118
3907,2023-04-28,"3:48:49",7.06,0.09,28,4,2023,118
3908,2023-04-28,"3:53:49",7.06,0.09,28,4,2023,118
3909,2023-04-28,"3:58:49",7.06,0.09,28,4,2023,118
3910,2023-04-28,"4:03:49",7.06,0.09,28,4,2023,118
3911,2023-04-28,"4:08:49",7.06,0.09,28,4,2023,118
3912,2023-04-28,"4:13:49",7.06,0.09,28,4,2023,118
3913,2023-04-28,"4:18:49",7.06,0.09,28,4,2023,118
3914,2023-04-28,"4:23:49",7.06,0.09,28,4,2023,118
3915,2023-04-28,"4:28:49",7.06,0.09,28,4,2023,118
3916,2023-04-28,"4:33:49",7.06,0.09,28,4,2023,118
3917,2023-04-28,"4:38:49",7.06,0.09,28,4,2023,118
3918,2023-04-28,"4:43:49",7.06,0.09,28,4,2023,118
3919,2023-04-28,"4:48:49",7,0.09,28,4,2023,118
3920,2023-04-28,"4:53:49",7,0.09,28,4,2023,118
3921,2023-04-28,"4:58:49",7,0.09,28,4,2023,118
3922,2023-04-28,"5:03:49",7,0.09,28,4,2023,118
3923,2023-04-28,"5:08:49",7,0.09,28,4,2023,118
3924,2023-04-28,"5:13:49",7,0.09,28,4,2023,118
3925,2023-04-28,"5:18:49",7,0.09,28,4,2023,118
3926,2023-04-28,"5:23:49",7,0.09,28,4,2023,118
3927,2023-04-28,"5:28:49",7,0.09,28,4,2023,118
3928,2023-04-28,"5:33:49",7,0.09,28,4,2023,118
3929,2023-04-28,"5:38:49",7,0.09,28,4,2023,118
3930,2023-04-28,"5:43:49",7,0.09,28,4,2023,118
3931,2023-04-28,"5:48:49",7,0.09,28,4,2023,118
3932,2023-04-28,"5:53:49",7,0.09,28,4,2023,118
3933,2023-04-28,"5:58:49",7,0.09,28,4,2023,118
3934,2023-04-28,"6:03:49",7,0.09,28,4,2023,118
3935,2023-04-28,"6:08:49",7,0.09,28,4,2023,118
3936,2023-04-28,"6:13:49",7,0.09,28,4,2023,118
3937,2023-04-28,"6:18:49",7,0.09,28,4,2023,118
3938,2023-04-28,"6:23:49",7,0.09,28,4,2023,118
3939,2023-04-28,"6:28:49",6.94,0.09,28,4,2023,118
3940,2023-04-28,"6:33:49",6.94,0.09,28,4,2023,118
3941,2023-04-28,"6:38:49",7,0.09,28,4,2023,118
3942,2023-04-28,"6:43:49",7,0.09,28,4,2023,118
3943,2023-04-28,"6:48:49",7,0.09,28,4,2023,118
3944,2023-04-28,"6:53:49",7,0.09,28,4,2023,118
3945,2023-04-28,"6:58:49",7,0.09,28,4,2023,118
3946,2023-04-28,"7:03:49",7,0.09,28,4,2023,118
3947,2023-04-28,"7:08:49",7,0.09,28,4,2023,118
3948,2023-04-28,"7:13:49",7,0.09,28,4,2023,118
3949,2023-04-28,"7:18:49",7,0.09,28,4,2023,118
3950,2023-04-28,"7:23:49",7,0.09,28,4,2023,118
3951,2023-04-28,"7:28:49",7,0.09,28,4,2023,118
3952,2023-04-28,"7:33:49",7,0.09,28,4,2023,118
3953,2023-04-28,"7:38:49",7,0.09,28,4,2023,118
3954,2023-04-28,"7:43:49",7,0.09,28,4,2023,118
3955,2023-04-28,"7:48:49",7,0.089,28,4,2023,118
3956,2023-04-28,"7:53:49",7,0.09,28,4,2023,118
3957,2023-04-28,"7:58:49",7,0.089,28,4,2023,118
3958,2023-04-28,"8:03:49",7,0.09,28,4,2023,118
3959,2023-04-28,"8:08:49",7,0.089,28,4,2023,118
3960,2023-04-28,"8:13:49",7.06,0.089,28,4,2023,118
3961,2023-04-28,"8:18:49",7,0.09,28,4,2023,118
3962,2023-04-28,"8:23:49",7,0.089,28,4,2023,118
3963,2023-04-28,"8:28:49",7,0.089,28,4,2023,118
3964,2023-04-28,"8:33:49",7.06,0.089,28,4,2023,118
3965,2023-04-28,"8:38:49",7.06,0.089,28,4,2023,118
3966,2023-04-28,"8:43:49",7,0.089,28,4,2023,118
3967,2023-04-28,"8:48:49",7.06,0.089,28,4,2023,118
3968,2023-04-28,"8:53:49",7.06,0.089,28,4,2023,118
3969,2023-04-28,"8:58:49",7.06,0.089,28,4,2023,118
3970,2023-04-28,"9:03:49",7.06,0.089,28,4,2023,118
3971,2023-04-28,"9:08:49",7.06,0.089,28,4,2023,118
3972,2023-04-28,"9:13:49",7.06,0.089,28,4,2023,118
3973,2023-04-28,"9:18:49",7.13,0.089,28,4,2023,118
3974,2023-04-28,"9:23:49",7.13,0.089,28,4,2023,118
3975,2023-04-28,"9:28:49",7.13,0.089,28,4,2023,118
3976,2023-04-28,"9:33:49",7.13,0.089,28,4,2023,118
3977,2023-04-28,"9:38:49",7.13,0.089,28,4,2023,118
3978,2023-04-28,"9:43:49",7.13,0.089,28,4,2023,118
3979,2023-04-28,"9:48:49",7.19,0.089,28,4,2023,118
3980,2023-04-28,"9:53:49",7.13,0.089,28,4,2023,118
3981,2023-04-28,"9:58:49",7.19,0.089,28,4,2023,118
3982,2023-04-28,"10:03:49",7.19,0.089,28,4,2023,118
3983,2023-04-28,"10:08:49",7.19,0.089,28,4,2023,118
3984,2023-04-28,"10:13:49",7.25,0.089,28,4,2023,118
3985,2023-04-28,"10:18:49",7.25,0.089,28,4,2023,118
3986,2023-04-28,"10:23:49",7.25,0.089,28,4,2023,118
3987,2023-04-28,"10:28:49",7.25,0.089,28,4,2023,118
3988,2023-04-28,"10:33:49",7.25,0.089,28,4,2023,118
3989,2023-04-28,"10:38:49",7.25,0.089,28,4,2023,118
3990,2023-04-28,"10:43:49",7.31,0.089,28,4,2023,118
3991,2023-04-28,"10:48:49",7.31,0.089,28,4,2023,118
3992,2023-04-28,"10:53:49",7.38,0.089,28,4,2023,118
3993,2023-04-28,"10:58:49",7.38,0.089,28,4,2023,118
3994,2023-04-28,"11:03:49",7.38,0.088,28,4,2023,118
3995,2023-04-28,"11:08:49",7.44,0.088,28,4,2023,118
3996,2023-04-28,"11:13:49",7.5,0.088,28,4,2023,118
3997,2023-04-28,"11:18:49",7.56,0.089,28,4,2023,118
3998,2023-04-28,"11:23:49",7.56,0.088,28,4,2023,118
3999,2023-04-28,"11:28:49",7.56,0.088,28,4,2023,118
4000,2023-04-28,"11:33:49",7.63,0.088,28,4,2023,118
4001,2023-04-28,"11:38:49",7.63,0.088,28,4,2023,118
4002,2023-04-28,"11:43:49",7.63,0.088,28,4,2023,118
4003,2023-04-28,"11:48:49",7.69,0.088,28,4,2023,118
4004,2023-04-28,"11:53:49",7.75,0.088,28,4,2023,118
4005,2023-04-28,"11:58:49",7.81,0.088,28,4,2023,118
4006,2023-04-28,"12:03:49",7.88,0.088,28,4,2023,118
4007,2023-04-28,"12:08:49",7.81,0.088,28,4,2023,118
4008,2023-04-28,"12:13:49",7.88,0.088,28,4,2023,118
4009,2023-04-28,"12:18:49",7.88,0.088,28,4,2023,118
4010,2023-04-28,"12:23:49",7.94,0.088,28,4,2023,118
4011,2023-04-28,"12:28:49",7.94,0.088,28,4,2023,118
4012,2023-04-28,"12:33:49",7.94,0.088,28,4,2023,118
4013,2023-04-28,"12:38:49",7.94,0.088,28,4,2023,118
4014,2023-04-28,"12:43:49",7.94,0.088,28,4,2023,118
4015,2023-04-28,"12:48:49",7.94,0.088,28,4,2023,118
4016,2023-04-28,"12:53:49",7.94,0.088,28,4,2023,118
4017,2023-04-28,"12:58:49",7.94,0.088,28,4,2023,118
4018,2023-04-28,"13:03:49",7.94,0.088,28,4,2023,118
4019,2023-04-28,"13:08:49",7.94,0.088,28,4,2023,118
4020,2023-04-28,"13:13:49",7.94,0.088,28,4,2023,118
4021,2023-04-28,"13:18:49",8,0.087,28,4,2023,118
4022,2023-04-28,"13:23:49",8,0.088,28,4,2023,118
4023,2023-04-28,"13:28:49",8,0.087,28,4,2023,118
4024,2023-04-28,"13:33:49",8,0.087,28,4,2023,118
4025,2023-04-28,"13:38:49",8.06,0.087,28,4,2023,118
4026,2023-04-28,"13:43:49",8.06,0.087,28,4,2023,118
4027,2023-04-28,"13:48:49",8.06,0.087,28,4,2023,118
4028,2023-04-28,"13:53:49",8.06,0.087,28,4,2023,118
4029,2023-04-28,"13:58:49",8.13,0.087,28,4,2023,118
4030,2023-04-28,"14:03:49",8.13,0.087,28,4,2023,118
4031,2023-04-28,"14:08:49",8.19,0.087,28,4,2023,118
4032,2023-04-28,"14:13:49",8.25,0.087,28,4,2023,118
4033,2023-04-28,"14:18:49",8.19,0.087,28,4,2023,118
4034,2023-04-28,"14:23:49",8.25,0.087,28,4,2023,118
4035,2023-04-28,"14:28:49",8.25,0.087,28,4,2023,118
4036,2023-04-28,"14:33:49",8.31,0.087,28,4,2023,118
4037,2023-04-28,"14:38:49",8.31,0.087,28,4,2023,118
4038,2023-04-28,"14:43:49",8.31,0.087,28,4,2023,118
4039,2023-04-28,"14:48:49",8.31,0.087,28,4,2023,118
4040,2023-04-28,"14:53:49",8.38,0.087,28,4,2023,118
4041,2023-04-28,"14:58:49",8.38,0.087,28,4,2023,118
4042,2023-04-28,"15:03:49",8.38,0.087,28,4,2023,118
4043,2023-04-28,"15:08:49",8.38,0.086,28,4,2023,118
4044,2023-04-28,"15:13:49",8.38,0.086,28,4,2023,118
4045,2023-04-28,"15:18:49",8.38,0.086,28,4,2023,118
4046,2023-04-28,"15:23:49",8.38,0.086,28,4,2023,118
4047,2023-04-28,"15:28:49",8.38,0.086,28,4,2023,118
4048,2023-04-28,"15:33:49",8.44,0.086,28,4,2023,118
4049,2023-04-28,"15:38:49",8.44,0.086,28,4,2023,118
4050,2023-04-28,"15:43:49",8.44,0.086,28,4,2023,118
4051,2023-04-28,"15:48:49",8.44,0.086,28,4,2023,118
4052,2023-04-28,"15:53:49",8.44,0.086,28,4,2023,118
4053,2023-04-28,"15:58:49",8.44,0.086,28,4,2023,118
4054,2023-04-28,"16:03:49",8.44,0.086,28,4,2023,118
4055,2023-04-28,"16:08:49",8.44,0.086,28,4,2023,118
4056,2023-04-28,"16:13:49",8.44,0.086,28,4,2023,118
4057,2023-04-28,"16:18:49",8.44,0.086,28,4,2023,118
4058,2023-04-28,"16:23:49",8.5,0.086,28,4,2023,118
4059,2023-04-28,"16:28:49",8.44,0.086,28,4,2023,118
4060,2023-04-28,"16:33:49",8.5,0.086,28,4,2023,118
4061,2023-04-28,"16:38:49",8.5,0.086,28,4,2023,118
4062,2023-04-28,"16:43:49",8.5,0.086,28,4,2023,118
4063,2023-04-28,"16:48:49",8.5,0.086,28,4,2023,118
4064,2023-04-28,"16:53:49",8.5,0.085,28,4,2023,118
4065,2023-04-28,"16:58:49",8.5,0.085,28,4,2023,118
4066,2023-04-28,"17:03:49",8.5,0.085,28,4,2023,118
4067,2023-04-28,"17:08:49",8.5,0.085,28,4,2023,118
4068,2023-04-28,"17:13:49",8.44,0.085,28,4,2023,118
4069,2023-04-28,"17:18:49",8.44,0.085,28,4,2023,118
4070,2023-04-28,"17:23:49",8.44,0.085,28,4,2023,118
4071,2023-04-28,"17:28:49",8.44,0.085,28,4,2023,118
4072,2023-04-28,"17:33:49",8.44,0.085,28,4,2023,118
4073,2023-04-28,"17:38:49",8.44,0.085,28,4,2023,118
4074,2023-04-28,"17:43:49",8.44,0.085,28,4,2023,118
4075,2023-04-28,"17:48:49",8.5,0.085,28,4,2023,118
4076,2023-04-28,"17:53:49",8.44,0.085,28,4,2023,118
4077,2023-04-28,"17:58:49",8.44,0.085,28,4,2023,118
4078,2023-04-28,"18:03:49",8.44,0.085,28,4,2023,118
4079,2023-04-28,"18:08:49",8.44,0.085,28,4,2023,118
4080,2023-04-28,"18:13:49",8.44,0.085,28,4,2023,118
4081,2023-04-28,"18:18:49",8.44,0.085,28,4,2023,118
4082,2023-04-28,"18:23:49",8.44,0.085,28,4,2023,118
4083,2023-04-28,"18:28:49",8.44,0.085,28,4,2023,118
4084,2023-04-28,"18:33:49",8.44,0.085,28,4,2023,118
4085,2023-04-28,"18:38:49",8.44,0.085,28,4,2023,118
4086,2023-04-28,"18:43:49",8.44,0.085,28,4,2023,118
